,Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Make,Model,Price,Kilometer,Fuel Type,Location,Color,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
2473,,,,,,,,,,Renault KWID RXT,2016.0,280000.0,40000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2474,,,,,,,,,,Hyundai Tucson 2.0 e-VGT 2WD MT,2017.0,1650000.0,55000.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2475,,,,,,,,,,Hyundai EON Era Plus,2015.0,295000.0,21000.0,Petrol,Dealer,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2476,,,,,,,,,,Jaguar XF 5.0 Litre V8 Petrol,2012.0,2050000.0,66363.0,Petrol,Dealer,Automatic,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2477,,,,,,,,,,Hyundai Creta 1.6 VTVT AT SX Plus,2018.0,1475000.0,11700.0,Petrol,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2478,,,,,,,,,,Hyundai Verna VTVT 1.6 AT SX Option,2017.0,1100000.0,10000.0,Petrol,Individual,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2479,,,,,,,,,,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014.0,4400000.0,100000.0,Diesel,Individual,Automatic,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2480,,,,,,,,,,Maruti Swift ZXI BSIV,2016.0,670000.0,7104.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2481,,,,,,,,,,Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesel,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2482,,,,,,,,,,Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2483,,,,,,,,,,Volkswagen Polo GTI,2017.0,850000.0,20000.0,Petrol,Dealer,Automatic,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2484,,,,,,,,,,Renault Pulse RxL,2015.0,390000.0,61585.0,Diesel,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2485,,,,,,,,,,Maruti Celerio VXI AMT BSIV,2016.0,450000.0,39415.0,Petrol,Trustmark Dealer,Automatic,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2486,,,,,,,,,,Honda Brio V MT,2014.0,425000.0,29654.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2487,,,,,,,,,,Maruti Baleno Alpha 1.3,2016.0,770000.0,64672.0,Diesel,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2488,,,,,,,,,,Hyundai Creta 1.6 SX Automatic Diesel,2015.0,1150000.0,54634.0,Diesel,Trustmark Dealer,Automatic,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2489,,,,,,,,,,Honda City i VTEC V,2015.0,775000.0,66521.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2490,,,,,,,,,,Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000.0,3000.0,Petrol,Individual,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2491,,,,,,,,,,Toyota Innova Crysta 2.4 GX AT,2018.0,1725000.0,23974.0,Diesel,Dealer,Automatic,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2492,,,,,,,,,,Tata Tiago 1.2 Revotron XZ,2018.0,539000.0,10000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2493,,,,,,,,,,Maruti Celerio ZXI,2017.0,420000.0,50000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2494,,,,,,,,,,Maruti Omni E 8 Str STD,2001.0,85000.0,70000.0,Petrol,Individual,Manual,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2495,,,,,,,,,,OpelCorsa 1.6Gls,2004.0,142000.0,73000.0,Petrol,Individual,Manual,Fourth & Above Owner,,,,,,,,,,,,,,,,,,,,,,
2496,,,,,,,,,,Hyundai EON D Lite,2014.0,180000.0,76000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2497,,,,,,,,,,Chevrolet Tavera Neo 3 Max 9 Str BSIII,2014.0,400000.0,120000.0,Diesel,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2498,,,,,,,,,,Mahindra Scorpio VLX 2WD ABS AT BSIII,2009.0,360000.0,170000.0,Diesel,Individual,Automatic,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2499,,,,,,,,,,Hyundai Santro Xing XG,2003.0,85000.0,110000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2500,,,,,,,,,,Honda Brio 1.2 S MT,2016.0,350000.0,63400.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2501,,,,,,,,,,Datsun GO Plus T BSIV,2015.0,380000.0,25000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2502,,,,,,,,,,Hyundai i10 Era,2009.0,140000.0,80000.0,Petrol,Individual,Manual,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2503,,,,,,,,,,Maruti Wagon R VXI BS IV,2012.0,200000.0,90000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2504,,,,,,,,,,Hyundai Santro Xing GL,2011.0,150000.0,157000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2505,,,,,,,,,,Tata Indica Vista Quadrajet LS,2012.0,150000.0,80000.0,Diesel,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2506,,,,,,,,,,Maruti 800 Std BSII,2006.0,90000.0,40000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2507,,,,,,,,,,Mahindra Bolero SLX 2WD,2007.0,300000.0,100000.0,Diesel,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2508,,,,,,,,,,Renault KWID RXT,2017.0,280000.0,50000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2509,,,,,,,,,,Maruti Alto K10 2010-2014 VXI,2011.0,200000.0,40000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2510,,,,,,,,,,Chevrolet Aveo U-VA 1.2 LT WO ABS Airbag,2009.0,110000.0,38500.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2511,,,,,,,,,,Hyundai i10 Magna,2008.0,140000.0,103921.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2512,,,,,,,,,,Hyundai Creta 1.4 EX Diesel,2020.0,1050000.0,10000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2513,,,,,,,,,,Honda City i-VTEC VX,2018.0,1150000.0,14825.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2514,,,,,,,,,,Honda BR-V i-DTEC VX MT,2016.0,910000.0,43377.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2515,,,,,,,,,,Ford Figo Diesel Titanium,2010.0,160000.0,102307.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2516,,,,,,,,,,Maruti Zen LX,2004.0,105000.0,79000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2517,,,,,,,,,,Skoda Octavia Elegance 2.0 TDI AT,2014.0,1200000.0,135000.0,Diesel,Individual,Automatic,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2518,,,,,,,,,,Renault KWID 1.0 RXT Optional,2018.0,300000.0,10500.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2519,,,,,,,,,,Maruti Wagon R LXI,2004.0,70000.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,,,,,,,,,,,,,,,,,,,,,,
2520,,,,,,,,,,Chevrolet Beat Diesel,2012.0,160000.0,110000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2521,,,,,,,,,,Chevrolet Beat Diesel LS,2012.0,160000.0,50000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2522,,,,,,,,,,Chevrolet Sail Hatchback LT ABS,2013.0,225000.0,80000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2523,,,,,,,,,,Honda Jazz 1.5 VX i DTEC,2018.0,790000.0,19571.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2524,,,,,,,,,,Honda City 1.3 EXI,2002.0,145000.0,100000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2525,,,,,,,,,,Honda City i-VTEC ZX,2018.0,1200000.0,29600.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2526,,,,,,,,,,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,930000.0,20000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2527,,,,,,,,,,Hyundai EON D Lite,2016.0,210000.0,30000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2528,,,,,,,,,,Hyundai Getz 1.5 CRDi GVS,2008.0,110000.0,154000.0,Diesel,Individual,Manual,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2529,,,,,,,,,,Maruti Swift LXI,2011.0,175000.0,70000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2530,,,,,,,,,,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,950000.0,15000.0,Diesel,Individual,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2531,,,,,,,,,,Renault Lodgy Stepway 85PS RXZ 8S,2017.0,650000.0,40000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2532,,,,,,,,,,Maruti Swift VXI,2019.0,550000.0,51000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2533,,,,,,,,,,Maruti Alto LX BSIII,2008.0,85000.0,120000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2534,,,,,,,,,,Maruti Celerio LXI MT BSIV,2019.0,340000.0,50000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2535,,,,,,,,,,Renault Captur 1.5 Diesel RXT,2017.0,825000.0,13500.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2536,,,,,,,,,,Toyota Etios 1.5 V,2016.0,509999.0,35000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2537,,,,,,,,,,Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Diesel,Dealer,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2538,,,,,,,,,,Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2539,,,,,,,,,,Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2540,,,,,,,,,,BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2541,,,,,,,,,,Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,52600.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2542,,,,,,,,,,Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2543,,,,,,,,,,Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2544,,,,,,,,,,Maruti Swift ZXI BSIV,2016.0,670000.0,7104.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2545,,,,,,,,,,Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2546,,,,,,,,,,Hyundai Grand i10 Magna AT,2017.0,520000.0,10510.0,Petrol,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2547,,,,,,,,,,Chevrolet Beat LT Option,2016.0,239000.0,41000.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2548,,,,,,,,,,Toyota Fortuner 4x2 AT,2017.0,2600000.0,47162.0,Diesel,Trustmark Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesel,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2550,,,,,,,,,,Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2551,,,,,,,,,,Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2552,,,,,,,,,,Hyundai Santro GS,2005.0,80000.0,56580.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2553,,,,,,,,,,Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2554,,,,,,,,,,Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2555,,,,,,,,,,Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Diesel,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2556,,,,,,,,,,Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Diesel,Dealer,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2557,,,,,,,,,,Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2558,,,,,,,,,,Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2559,,,,,,,,,,BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2560,,,,,,,,,,Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,52600.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2561,,,,,,,,,,Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2562,,,,,,,,,,Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2563,,,,,,,,,,Maruti Swift ZXI BSIV,2016.0,670000.0,7104.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2564,,,,,,,,,,Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2565,,,,,,,,,,Hyundai Grand i10 Magna AT,2017.0,520000.0,10510.0,Petrol,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2566,,,,,,,,,,Chevrolet Beat LT Option,2016.0,239000.0,41000.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2567,,,,,,,,,,Toyota Fortuner 4x2 AT,2017.0,2600000.0,47162.0,Diesel,Trustmark Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2568,,,,,,,,,,Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesel,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2569,,,,,,,,,,Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2570,,,,,,,,,,Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2571,,,,,,,,,,Hyundai Santro GS,2005.0,80000.0,56580.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2572,,,,,,,,,,Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2573,,,,,,,,,,Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrol,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2574,,,,,,,,,,Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Diesel,Trustmark Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2575,,,,,,,,,,Maruti Baleno Alpha 1.3,2017.0,650000.0,70000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2576,,,,,,,,,,Chevrolet Spark 1.0 LS,2011.0,140000.0,60000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2577,,,,,,,,,,Maruti Alto LXi,2011.0,150000.0,70000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2578,,,,,,,,,,Datsun GO Plus A Option Petrol,2018.0,450000.0,10000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2579,,,,,,,,,,Hyundai Accent CRDi,2006.0,170000.0,245244.0,Diesel,Individual,Manual,Fourth & Above Owner,,,,,,,,,,,,,,,,,,,,,,
2580,,,,,,,,,,Renault KWID 1.0 RXT Optional,2017.0,400000.0,60000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2581,,,,,,,,,,Tata Tiago 1.2 Revotron XE,2016.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2582,,,,,,,,,,Maruti Alto 800 Base,2012.0,250000.0,8000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2583,,,,,,,,,,Tata Tigor 1.2 Revotron XM,2019.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2584,,,,,,,,,,Hyundai Accent CRDi,2002.0,85000.0,100000.0,Diesel,Individual,Manual,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2585,,,,,,,,,,Nissan Sunny Diesel XL,2012.0,300000.0,110000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2586,,,,,,,,,,Hyundai Santro GS,2005.0,80000.0,56580.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2587,,,,,,,,,,Mahindra XUV500 AT W8 FWD,2015.0,740000.0,45000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,Hyundai Santro Xing XG,2005.0,70000.0,68500.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2589,,,,,,,,,,Hyundai Santro Sportz AMT,2019.0,484999.0,5007.0,Petrol,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2590,,,,,,,,,,Nissan Micra Active XV S,2013.0,164000.0,30000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2591,,,,,,,,,,Honda City 1.5 V AT,2008.0,140000.0,70000.0,Petrol,Individual,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2592,,,,,,,,,,Mercedes-Benz E-Class E250 CDI Elegance,2011.0,999000.0,49600.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2593,,,,,,,,,,Maruti Alto LXI,2005.0,56000.0,23000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2594,,,,,,,,,,BMW 7 Series 730Ld,2006.0,1050000.0,30000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2595,,,,,,,,,,Hyundai Verna 1.6 VTVT,2010.0,190000.0,38000.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2596,,,,,,,,,,Audi Q5 3.0 TDI Quattro Technology,2018.0,3899000.0,22000.0,Diesel,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2597,,,,,,,,,,Hyundai i10 Sportz 1.2,2011.0,235000.0,43100.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2598,,,,,,,,,,Datsun GO Plus T,2017.0,350000.0,10171.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2599,,,,,,,,,,Renault Duster 110PS Diesel RxL,2015.0,465000.0,41123.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2600,,,,,,,,,,Toyota Camry Hybrid 2.5,2017.0,1900000.0,20118.0,Petrol,Dealer,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2601,,,,,,,,,,Honda City i DTec SV,2014.0,450000.0,40000.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2602,,,,,,,,,,Volkswagen Jetta 2.0L TDI Highline,2015.0,790000.0,52517.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2603,,,,,,,,,,Mahindra Marazzo M2 8Str,2019.0,900000.0,20000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2604,,,,,,,,,,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,450000.0,99117.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2605,,,,,,,,,,Chevrolet Spark 1.0 LS,2009.0,135000.0,90000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2606,,,,,,,,,,Maruti Celerio ZXI MT BSIV,2019.0,425000.0,3700.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2607,,,,,,,,,,Tata Indica Vista Terra 1.4 TDI,2010.0,100000.0,80000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2608,,,,,,,,,,Ford EcoSport 1.5 TDCi Titanium BSIV,2015.0,650000.0,100000.0,Diesel,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2609,,,,,,,,,,Tata Indica Vista Aqua 1.4 TDI,2011.0,90000.0,54000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2610,,,,,,,,,,Hyundai EON Era Plus,2017.0,250000.0,19000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2611,,,,,,,,,,Maruti Swift Dzire VDI,2014.0,300000.0,120000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2612,,,,,,,,,,Maruti Wagon R VXI BS IV,2014.0,275000.0,30000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2613,,,,,,,,,,Honda BRV i-VTEC V MT,2017.0,600000.0,43500.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2614,,,,,,,,,,Renault KWID RXT,2016.0,270000.0,60000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2615,,,,,,,,,,Renault KWID RXT Optional,2016.0,240000.0,70000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2616,,,,,,,,,,Skoda Octavia Elegance 2.0 TDI AT,2014.0,1200000.0,135000.0,Diesel,Individual,Automatic,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2617,,,,,,,,,,Chevrolet Beat Diesel LS,2012.0,160000.0,50000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2618,,,,,,,,,,Honda Jazz 1.5 VX i DTEC,2018.0,790000.0,19571.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2619,,,,,,,,,,Honda City i-VTEC ZX,2018.0,1200000.0,29600.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2620,,,,,,,,,,Maruti Swift LXI,2011.0,175000.0,70000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2621,,,,,,,,,,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,950000.0,15000.0,Diesel,Individual,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2622,,,,,,,,,,Maruti Celerio LXI MT BSIV,2019.0,340000.0,50000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2623,,,,,,,,,,Renault Captur 1.5 Diesel RXT,2017.0,825000.0,13500.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2624,,,,,,,,,,Audi A4 30 TFSI Technology,2018.0,3100000.0,22000.0,Petrol,Individual,Automatic,First Owner,,,,,,,,,,,,,,,,,,,,,,
2625,,,,,,,,,,Honda Amaze VX Diesel BSIV,2018.0,780000.0,25000.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2626,,,,,,,,,,Toyota Corolla Altis 1.8 VL AT,2010.0,350000.0,80000.0,Petrol,Individual,Automatic,Third Owner,,,,,,,,,,,,,,,,,,,,,,
2627,,,,,,,,,,Honda Amaze VX Petrol BSIV,2018.0,690000.0,39000.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2628,,,,,,,,,,Maruti Alto 800 VXI,2016.0,245000.0,60000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2629,,,,,,,,,,Honda Amaze VX Diesel BSIV,2018.0,790000.0,49000.0,Diesel,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2630,,,,,,,,,,Honda Amaze VX i-VTEC,2018.0,680000.0,48600.0,Petrol,Dealer,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
2631,,,,,,,,,,Hyundai Grand i10 Asta Option,2017.0,540000.0,20000.0,Petrol,Individual,Manual,Second Owner,,,,,,,,,,,,,,,,,,,,,,
2632,,,,,,,,,,Mahindra KUV 100 mFALCON G80 K2,2016.0,425000.0,25000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
